Brand,Model,Location,Age,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Price,Cat,Has_New_Price,New_Price_num,Power_Engine_Ratio
Maruti,Wagon R LXI,Jaipur,12,71000.0,Petrol,Manual,Second,18,998,67.1,0.9162907318741551,Standard,0,0.0,0.06723446893787574
Volkswagen,Polo Diesel Trendline 1.2L,Hyderabad,7,72003.0,Diesel,Manual,First,22,1199,73.9,1.589235205116581,Standard,0,0.0,0.06163469557964971
Ford,Ecosport 1.5 DV5 MT Titanium Optional,Hyderabad,5,135670.0,Diesel,Manual,First,22,1498,89.84,2.0215475632609334,Standard,0,0.0,0.05997329773030708
Honda,City i DTEC VX,Kochi,2,65850.0,Diesel,Manual,First,25,1498,98.6,2.3456445824544927,Standard,0,0.0,0.06582109479305741
Toyota,Corolla Altis 1.8 GL,Coimbatore,4,53920.0,Petrol,Manual,First,14,1798,138.03,2.4655539212721855,Standard,1,23.37,0.0767686318131257
Mahindra,XUV500 W8 2WD,Ahmedabad,5,58000.0,Diesel,Manual,First,15,2179,140.0,2.1400661634962708,Large,0,0.0,0.06424965580541533
Maruti,Alto 800 2016-2019 VXI,Kolkata,3,4000.0,Petrol,Manual,First,24,796,47.3,1.3862943611198906,Standard,0,0.0,0.059422110552763814
Bmw,5 Series 530d M Sport,Chennai,9,58000.0,Diesel,Automatic,First,18,2993,265.0,2.545531271604435,Standard,1,79.78,0.08853992649515537
Hyundai,EON D Lite Plus,Kochi,3,29832.0,Petrol,Manual,First,21,814,55.2,1.4562867329399256,Standard,0,0.0,0.06781326781326781
Maruti,Swift Dzire VDI,Chennai,3,71156.0,Diesel,Manual,First,26,1248,74.0,2.0149030205422647,Standard,0,0.0,0.05929487179487179
Audi,A4 2.0 TDI,Hyderabad,8,54000.0,Diesel,Automatic,First,16,1968,147.51,2.9444389791664403,Standard,0,0.0,0.07495426829268292
Skoda,Superb Elegance 1.8 TSI AT,Bangalore,10,75000.0,Petrol,Automatic,Second,13,1798,157.75,1.7833912195575383,Standard,0,0.0,0.08773637374860957
Tata,Zest Revotron 1.2T XM,Kochi,4,39208.0,Petrol,Manual,First,17,1193,88.7,1.7083778602890038,Standard,1,7.63,0.07435037720033529
Other,One LX ABS 7 Seating,Kolkata,5,41000.0,Diesel,Manual,First,17,2149,139.07,2.1972245773362196,Large,0,0.0,0.06471382038157282
Honda,City i-VTEC VX,Coimbatore,6,38622.0,Petrol,Manual,First,17,1497,117.3,1.9823798288367047,Standard,1,12.68,0.0783567134268537
Nissan,Sunny 2011-2014 XV,Chennai,3,18000.0,Petrol,Manual,First,16,1498,97.7,2.1400661634962708,Standard,0,0.0,0.06522029372496663
Volkswagen,Vento Petrol Highline AT,Mumbai,8,45000.0,Petrol,Automatic,First,14,1598,103.6,1.4701758451005928,Standard,0,0.0,0.06483103879849812
Hyundai,Verna 1.6 SX VTVT AT,Mumbai,5,48656.0,Petrol,Automatic,First,15,1591,121.3,1.8718021769015913,Standard,0,0.0,0.07624135763670647
Hyundai,Verna CRDi 1.6 AT SX Plus,Bangalore,7,79000.0,Diesel,Automatic,First,22,1582,126.2,1.8325814637483102,Standard,1,16.6,0.0797724399494311
Audi,A4 2.0 TDI Multitronic,Bangalore,7,88000.0,Diesel,Automatic,First,16,1968,140.0,2.847812143477369,Standard,0,0.0,0.07113821138211382
Maruti,SX4 Vxi BSIV,Delhi,10,92000.0,Petrol,Manual,First,15,1586,103.3,1.308332819650179,Standard,0,0.0,0.06513240857503153
Ford,Endeavour 2.2 Titanium AT 4X2,Chennai,0,9000.0,Diesel,Automatic,First,12,2198,158.0,3.5234150143864045,Large,0,0.0,0.0718835304822566
Maruti,Swift LXI BSIV,Coimbatore,11,50121.0,Petrol,Manual,First,20,1197,83.11,1.4838746894587547,Standard,0,0.0,0.06943191311612364
Hyundai,Grand i10 CRDi Magna,Hyderabad,5,79000.0,Diesel,Manual,First,24,1120,70.0,1.6389967146756448,Standard,0,0.0,0.0625
Volkswagen,Polo 1.5 TDI Highline,Hyderabad,5,46000.0,Diesel,Manual,Second,20,1498,88.8,1.9315214116032138,Standard,0,0.0,0.05927903871829105
Mercedes-benz,E-Class 230,Pune,7,100000.0,Petrol,Automatic,First,10,2496,157.7,2.5257286443082556,Standard,0,0.0,0.06318108974358974
Hyundai,i20 Asta 1.2,Kolkata,4,41000.0,Petrol,Manual,First,18,1197,81.83,1.749199854809259,Standard,0,0.0,0.06836257309941521
Maruti,Alto K10 VXI AGS,Chennai,4,25000.0,Petrol,Automatic,First,24,998,67.1,1.5040773967762742,Standard,0,0.0,0.06723446893787574
Maruti,Ertiga VDI,Pune,5,71899.0,Diesel,Manual,First,20,1248,88.76,2.1102132003465894,Large,0,0.0,0.07112179487179487
Maruti,Celerio VXI AT,Mumbai,3,7100.0,Petrol,Automatic,First,23,998,67.04,1.6770965609079151,Standard,0,0.0,0.06717434869739479
Renault,KWID Climber 1.0 AMT,Coimbatore,1,38171.0,Petrol,Automatic,Second,22,999,67.0,1.7900914121273581,Standard,1,5.72,0.06706706706706707
Mahindra,Scorpio SLE BSIV,Bangalore,6,70359.0,Diesel,Manual,First,12,2179,120.0,2.157559320943788,Large,0,0.0,0.05507113354749885
Toyota,Innova 2.5 GX (Diesel) 7 Seater BS IV,Chennai,8,170000.0,Diesel,Manual,First,12,2494,102.0,2.302585092994046,Large,0,0.0,0.0408981555733761
Volkswagen,Polo Diesel Highline 1.2L,Chennai,2,26969.0,Diesel,Manual,First,22,1199,73.9,2.066862759472976,Standard,0,0.0,0.06163469557964971
Ford,Figo Diesel ZXI,Chennai,8,56500.0,Diesel,Manual,First,20,1399,68.0,1.3609765531356006,Standard,0,0.0,0.04860614724803431
Nissan,Terrano XL Plus 85 PS,Kolkata,5,40000.0,Diesel,Manual,First,20,1461,83.8,1.9095425048844386,Standard,0,0.0,0.05735797399041752
Other,One LX 4x4,Kolkata,5,41000.0,Diesel,Manual,First,17,2200,139.01,2.1972245773362196,Large,0,0.0,0.06318636363636364
Renault,KWID 1.0 RXT Optional AMT,Kochi,2,53105.0,Petrol,Automatic,First,22,999,67.0,1.6882490928583902,Standard,1,4.93,0.06706706706706707
Skoda,Rapid 1.5 TDI Elegance,Mumbai,6,23000.0,Diesel,Manual,First,21,1498,103.52,1.7833912195575383,Standard,0,0.0,0.06910547396528705
Mahindra,XUV500 AT W10 FWD,Hyderabad,3,80999.0,Diesel,Automatic,First,16,2179,140.0,2.7343675094195836,Large,0,0.0,0.06424965580541533
Ford,Figo Diesel Titanium,Chennai,7,82000.0,Diesel,Manual,First,20,1399,68.05,1.3737155789130306,Standard,0,0.0,0.04864188706218728
Mahindra,Bolero ZLX,Coimbatore,2,68557.0,Diesel,Manual,First,15,2523,62.1,2.2126603854660587,Large,1,11.28,0.02461355529131986
Volkswagen,Vento 1.5 TDI Highline,Hyderabad,3,34000.0,Diesel,Manual,First,20,1498,108.5,2.2460147415056513,Standard,1,14.2,0.07242990654205607
Toyota,Innova 2.5 VX (Diesel) 8 Seater BS IV,Pune,4,77000.0,Diesel,Manual,First,12,2494,100.0,2.6026896854443837,Large,0,0.0,0.040096230954290296
Mahindra,XUV500 W8 2WD,Mumbai,7,48000.0,Diesel,Manual,First,15,2179,140.0,2.0149030205422647,Large,0,0.0,0.06424965580541533
Ford,Ecosport 1.5 Ti VCT MT Titanium,Coimbatore,4,28232.0,Petrol,Manual,Second,15,1499,110.0,2.1656192379208883,Standard,0,0.0,0.0733822548365577
Volkswagen,Jetta 2012-2014 2.0L TDI Highline AT,Chennai,8,110000.0,Diesel,Automatic,First,16,1968,138.1,2.1972245773362196,Standard,0,0.0,0.07017276422764228
Tata,New Safari DICOR 2.2 VX 4x4,Chennai,10,120000.0,Diesel,Manual,Second,13,2179,138.0,1.3862943611198906,Large,0,0.0,0.06333180357962367
Bmw,3 Series 330d Convertible,Mumbai,6,49000.0,Diesel,Automatic,First,8,2993,245.0,3.4011973816621555,Standard,0,0.0,0.08185766789174741
Volkswagen,Polo 1.2 MPI Highline,Kolkata,5,22000.0,Petrol,Manual,First,16,1198,74.0,1.631199404215613,Standard,0,0.0,0.06176961602671119
Hyundai,i20 Magna Optional 1.2,Coimbatore,4,14925.0,Petrol,Manual,First,18,1197,82.9,1.851599469584072,Standard,0,0.0,0.06925647451963242
Maruti,Ertiga ZDI,Mumbai,6,75000.0,Diesel,Manual,First,20,1248,88.8,2.0215475632609334,Large,0,0.0,0.07115384615384615
Honda,City i VTEC V,Chennai,4,23000.0,Petrol,Manual,First,17,1497,117.3,2.0794415416798357,Standard,0,0.0,0.0783567134268537
Honda,City 1.5 S MT,Mumbai,5,57000.0,Petrol,Manual,First,17,1497,118.0,1.8687205103641833,Standard,0,0.0,0.0788243152972612
Volkswagen,Jetta 2013-2015 2.0L TDI Highline AT,Kochi,6,76718.0,Diesel,Automatic,First,16,1968,138.03,2.0162354657760435,Standard,0,0.0,0.07013719512195123
Honda,Amaze VX i-DTEC,Pune,3,138000.0,Diesel,Manual,First,25,1498,98.6,1.8164520818184267,Standard,0,0.0,0.06582109479305741
Mahindra,XUV500 W8 2WD,Hyderabad,6,140000.0,Diesel,Manual,Second,15,2179,140.0,2.302585092994046,Large,0,0.0,0.06424965580541533
Toyota,Corolla Altis VL,Mumbai,11,110000.0,Petrol,Automatic,Second,14,1798,138.1,1.3217558399823195,Standard,0,0.0,0.0768075639599555
Bmw,3 Series 320d,Bangalore,7,73000.0,Diesel,Automatic,First,22,1995,190.0,2.6026896854443837,Standard,1,48.79,0.09523809523809523
Ford,EcoSport 1.5 Diesel Trend,Kochi,2,63423.0,Diesel,Manual,First,23,1498,98.96,2.162172939277301,Standard,1,10.42,0.06606141522029373
Hyundai,i20 Asta Optional with Sunroof 1.2,Kochi,6,62132.0,Petrol,Manual,First,18,1197,82.85,1.7173950539391927,Standard,0,0.0,0.06921470342522974
Honda,City 1.5 S AT,Mumbai,6,51000.0,Petrol,Automatic,First,16,1497,118.0,1.7047480922384253,Standard,0,0.0,0.0788243152972612
Maruti,Ritz VDI (ABS) BS IV,Hyderabad,4,75000.0,Diesel,Manual,First,23,1248,73.94,1.7749523509116738,Standard,0,0.0,0.05924679487179487
Hyundai,i10 Era 1.1,Kolkata,11,55410.0,Petrol,Manual,First,19,1086,68.05,0.9745596399981308,Standard,0,0.0,0.06266114180478821
Chevrolet,Sail 1.2 LS,Mumbai,4,41000.0,Petrol,Manual,First,18,1199,82.4,1.4469189829363254,Standard,0,0.0,0.06872393661384488
Hyundai,Verna 1.6 SX CRDi (O),Chennai,7,45000.0,Diesel,Manual,First,22,1582,126.32,1.9810014688665833,Standard,0,0.0,0.07984829329962073
Hyundai,Creta 1.6 SX Option,Kochi,1,53322.0,Petrol,Manual,First,15,1591,121.3,2.574899688314705,Standard,1,16.06,0.07624135763670647
Chevrolet,Sail 1.2 LS,Jaipur,6,48000.0,Petrol,Manual,First,18,1199,82.4,1.4469189829363254,Standard,0,0.0,0.06872393661384488
Audi,Q5 2.0 TDI,Hyderabad,6,72000.0,Diesel,Automatic,First,14,1968,174.3,3.4011973816621555,Standard,0,0.0,0.08856707317073172
Honda,City 1.5 V MT Exclusive,Kochi,6,50266.0,Petrol,Manual,First,17,1497,118.0,1.8764069432883397,Standard,0,0.0,0.0788243152972612
Ford,EcoSport 1.5 Petrol Titanium,Hyderabad,2,21800.0,Petrol,Manual,First,17,1497,121.36,2.277267285009756,Standard,1,11.27,0.08106880427521711
Audi,Q7 3.0 TDI Quattro Premium Plus,Bangalore,5,45000.0,Diesel,Automatic,Second,12,2967,241.4,3.6609942506244004,Large,0,0.0,0.08136164475901585
Hyundai,i10 Magna 1.2,Delhi,9,62000.0,Petrol,Manual,First,20,1197,78.9,1.2237754316221157,Standard,0,0.0,0.06591478696741855
Hyundai,i20 1.2 Asta,Chennai,5,41681.0,Petrol,Manual,First,17,1197,80.0,1.713797927758343,Standard,0,0.0,0.06683375104427736
Maruti,Swift Dzire 1.2 Vxi BSIV,Delhi,8,69313.0,Petrol,Manual,Second,17,1197,85.8,1.2947271675944,Standard,0,0.0,0.07167919799498747
Tata,Indica V2 eLX,Pune,2,49000.0,Diesel,Manual,Second,25,1396,69.0,0.9555114450274363,Standard,0,0.0,0.0494269340974212
Bmw,5 Series 2010-2013 530d,Coimbatore,7,40471.0,Diesel,Automatic,Second,16,2993,235.0,3.285412348668445,Standard,0,0.0,0.07851653859004344
Maruti,Swift VDI,Ahmedabad,6,60000.0,Diesel,Manual,First,22,1248,74.0,1.6389967146756448,Standard,0,0.0,0.05929487179487179
Ford,Freestyle Titanium Plus Petrol,Jaipur,1,1001.0,Petrol,Manual,First,19,1194,94.68,2.1077860146889784,Standard,1,8.44,0.0792964824120603
Hyundai,Verna XXi ABS (Petrol),Bangalore,11,38000.0,Petrol,Manual,Second,13,1599,103.2,1.2809338454620642,Standard,0,0.0,0.06454033771106941
Bmw,3 Series 320d Highline,Mumbai,11,66000.0,Diesel,Automatic,Second,16,1995,181.0,2.1102132003465894,Standard,0,0.0,0.09072681704260652
Toyota,Innova 2.5 G4 Diesel 8-seater,Kochi,2,33901.0,Diesel,Manual,First,12,2494,102.0,2.727199019940971,Large,0,0.0,0.0408981555733761
Mercedes-benz,New C-Class C 250 CDI Elegance,Hyderabad,8,57000.0,Diesel,Automatic,Second,14,2143,204.0,2.9041650800285006,Standard,0,0.0,0.09519365375641624
Hyundai,Elantra 1.6 SX,Pune,6,170000.0,Diesel,Manual,First,22,1582,126.2,2.1400661634962708,Standard,1,20.87,0.0797724399494311
Maruti,Ritz ZDi,Hyderabad,5,60000.0,Diesel,Manual,First,23,1248,73.94,1.6770965609079151,Standard,0,0.0,0.05924679487179487
Maruti,Vitara Brezza ZDi Plus Dual Tone,Pune,3,85000.0,Diesel,Manual,First,24,1248,88.5,2.2925347571405443,Standard,1,11.96,0.07091346153846154
Hyundai,Xcent 1.2 Kappa S,Kolkata,3,146000.0,Petrol,Manual,Second,19,1197,82.0,1.5040773967762742,Standard,0,0.0,0.06850459482038429
Honda,City i DTEC V,Kolkata,5,56002.0,Diesel,Manual,First,26,1498,98.6,1.9600947840472698,Standard,0,0.0,0.06582109479305741
Renault,KWID RXT,Mumbai,3,8554.0,Petrol,Manual,First,25,799,53.3,1.4350845252893227,Standard,0,0.0,0.06670838548185232
Toyota,Etios Cross 1.4L VD,Jaipur,5,62322.0,Diesel,Manual,First,23,1364,67.06,1.7749523509116738,Standard,1,9.55,0.04916422287390029
Maruti,Alto K10 VXI,Kochi,4,37929.0,Petrol,Manual,First,24,998,67.1,1.545432582458188,Standard,1,4.09,0.06723446893787574
Tata,Tiago 1.2 Revotron XM Option,Chennai,3,5400.0,Petrol,Manual,First,23,1199,84.0,1.6054298910365616,Standard,1,5.45,0.07005838198498748
Hyundai,i20 1.4 CRDi Magna,Kolkata,6,60000.0,Diesel,Manual,First,21,1396,90.0,1.3737155789130306,Standard,0,0.0,0.06446991404011461
Audi,A4 2.0 TDI,Kochi,5,55730.0,Diesel,Automatic,First,16,1968,147.51,2.785628335747585,Standard,0,0.0,0.07495426829268292
Maruti,Swift VDI,Hyderabad,4,62000.0,Diesel,Manual,First,28,1248,74.0,1.9878743481543455,Standard,0,0.0,0.05929487179487179
Volkswagen,Ameo 1.2 MPI Highline,Kochi,2,14576.0,Petrol,Manual,First,17,1198,73.75,2.0399207835175526,Standard,1,8.38,0.061560934891485806
Honda,BRV i-VTEC V CVT,Mumbai,2,17000.0,Petrol,Automatic,First,16,1497,117.3,2.3513752571634776,Large,1,15.02,0.0783567134268537
Hyundai,i20 Asta,Mumbai,10,28000.0,Petrol,Manual,First,17,1197,80.0,1.2947271675944,Standard,0,0.0,0.06683375104427736
Hyundai,Santa Fe 4X4,Ahmedabad,7,58200.0,Diesel,Manual,First,14,2199,194.3,2.1400661634962708,Large,0,0.0,0.08835834470213734
Maruti,Celerio ZXI Optional AMT,Kochi,1,12278.0,Petrol,Automatic,First,23,998,67.04,1.891604804197771,Standard,1,5.95,0.06717434869739479
Hyundai,Creta 1.6 SX,Coimbatore,1,17665.0,Petrol,Manual,First,15,1591,121.3,2.5478814489493886,Standard,1,15.36,0.07624135763670647
Volkswagen,Vento Petrol Highline,Mumbai,8,55893.0,Petrol,Manual,First,15,1598,103.6,1.4701758451005928,Standard,0,0.0,0.06483103879849812
Maruti,Celerio VXI,Kochi,4,60586.0,Petrol,Manual,First,23,998,67.04,1.631199404215613,Standard,0,0.0,0.06717434869739479
Mercedes-benz,CLA 200 D Sport Edition,Ahmedabad,4,13500.0,Diesel,Automatic,First,17,2143,136.0,3.277522020300934,Standard,0,0.0,0.06346243583761083
Maruti,Alto 800 LXI,Jaipur,2,30000.0,Petrol,Manual,First,22,796,47.3,1.410986973710262,Standard,0,0.0,0.059422110552763814
Ford,Endeavour 3.2 Titanium AT 4X4,Delhi,1,12000.0,Diesel,Automatic,First,10,3198,197.0,3.5409593240373143,Large,0,0.0,0.06160100062539087
Tata,Zest Revotron 1.2T XE,Kolkata,2,65000.0,Petrol,Manual,First,17,1193,88.7,1.7578579175523736,Standard,1,6.59,0.07435037720033529
Volkswagen,Vento 1.6 Comfortline,Kolkata,5,38000.0,Petrol,Manual,First,16,1598,103.5,1.501852701754163,Standard,1,10.94,0.06476846057571965
Maruti,Ertiga ZXI,Mumbai,7,25000.0,Petrol,Manual,Second,17,1373,91.1,1.8164520818184267,Large,0,0.0,0.0663510560815732
Mercedes-benz,M-Class ML 350 CDI Corporate,Mumbai,8,100000.0,Diesel,Automatic,First,14,2987,224.0,2.7350166493320245,Standard,0,0.0,0.07499163039839303
Volkswagen,Polo 1.2 MPI Highline,Mumbai,5,13710.0,Petrol,Manual,First,16,1199,74.0,1.749199854809259,Standard,0,0.0,0.061718098415346125
Toyota,Fortuner 4x2 AT,Jaipur,4,100000.0,Diesel,Automatic,First,12,2982,168.5,2.995732273553991,Large,0,0.0,0.05650570087189805
Maruti,Celerio VXI,Hyderabad,2,17000.0,Petrol,Manual,First,23,998,67.04,1.7749523509116738,Standard,0,0.0,0.06717434869739479
Bmw,3 Series 320d Corporate Edition,Chennai,11,89000.0,Diesel,Automatic,Second,16,1995,181.0,1.9878743481543455,Standard,0,0.0,0.09072681704260652
Honda,City ZX VTEC,Jaipur,13,100173.0,Petrol,Manual,Second,16,1497,100.0,1.2237754316221157,Standard,0,0.0,0.06680026720106881
Other,Cedia Sports,Pune,10,97000.0,Petrol,Manual,First,13,1999,114.0,1.3862943611198906,Standard,0,0.0,0.057028514257128564
Renault,Pulse Petrol RxL,Delhi,3,40190.0,Petrol,Manual,First,18,1198,74.93,1.6582280766035324,Standard,0,0.0,0.06254590984974959
Volkswagen,Polo 1.5 TDI Highline,Hyderabad,3,29647.0,Diesel,Manual,First,20,1498,88.0,1.9878743481543455,Standard,1,10.15,0.05874499332443257
Maruti,Baleno RS Petrol,Kochi,1,43639.0,Petrol,Manual,First,21,998,100.0,2.21375387928743,Standard,1,9.83,0.10020040080160321
Hyundai,i10 Magna,Kochi,7,37333.0,Petrol,Manual,First,20,1197,78.9,1.4398351280479205,Standard,0,0.0,0.06591478696741855
Hyundai,i20 1.2 Spotz,Kochi,1,48407.0,Petrol,Manual,First,18,1197,81.83,2.157559320943788,Standard,0,0.0,0.06836257309941521
Bmw,Z4 2009-2013 35i,Delhi,8,25000.0,Petrol,Automatic,First,10,2979,306.0,3.4339872044851463,Sports,0,0.0,0.1027190332326284
Hyundai,i10 Sportz 1.2,Pune,9,72400.0,Petrol,Manual,Second,20,1197,78.9,1.1939224684724346,Standard,0,0.0,0.06591478696741855
Other,Cooper S Carbon Edition,Delhi,7,18000.0,Petrol,Automatic,First,13,1598,181.0,3.1354942159291497,Standard,0,0.0,0.1132665832290363
Honda,Brio V MT,Pune,7,65167.0,Petrol,Manual,First,19,1198,86.8,1.4539530095937054,Standard,0,0.0,0.07245409015025041
Maruti,Ciaz ZXi Option,Kochi,3,25418.0,Petrol,Manual,First,20,1373,91.2,2.0906287310704004,Standard,0,0.0,0.06642388929351785
Maruti,Swift Dzire ZDi,Coimbatore,6,38995.0,Diesel,Manual,First,19,1248,73.9,2.0095554142156695,Standard,0,0.0,0.059214743589743594
Volkswagen,Polo Diesel Comfortline 1.2L,Chennai,7,60000.0,Diesel,Manual,First,22,1199,73.9,1.6094379124341003,Standard,0,0.0,0.06163469557964971
Bmw,X1 sDrive20d,Delhi,8,72000.0,Diesel,Automatic,First,17,1995,184.0,2.4849066497880004,Standard,0,0.0,0.09223057644110276
Audi,Q7 3.0 TDI Quattro Premium Plus,Coimbatore,3,31075.0,Diesel,Automatic,Second,12,2967,241.4,3.9276994848131537,Large,0,0.0,0.08136164475901585
Ford,Figo 1.5D Trend MT,Kolkata,4,4311.0,Diesel,Manual,First,25,1498,99.0,1.7578579175523736,Standard,0,0.0,0.06608811748998665
Bmw,3 Series Luxury Line,Bangalore,2,21000.0,Diesel,Automatic,First,21,1995,190.0,3.58351893845611,Standard,1,62.07,0.09523809523809523
Mercedes-benz,M-Class ML 350 CDI Corporate,Bangalore,8,54000.0,Diesel,Automatic,First,14,2987,224.0,3.1350593387750902,Standard,0,0.0,0.07499163039839303
Maruti,Wagon R LX BSIII,Mumbai,12,50000.0,Petrol,Manual,Second,17,1061,64.0,0.7419373447293773,Standard,0,0.0,0.060320452403393024
Maruti,Baleno Zeta 1.2,Delhi,1,13000.0,Petrol,Manual,First,21,1197,83.1,2.028148247292285,Standard,0,0.0,0.06942355889724311
Maruti,Dzire VXI,Pune,6,74000.0,Petrol,Manual,First,22,1197,81.8,1.7047480922384253,Standard,1,7.67,0.0683375104427736
Chevrolet,Aveo U-VA 1.2 LT,Pune,10,75000.0,Petrol,Manual,Second,14,1150,76.0,0.6931471805599453,Standard,0,0.0,0.06608695652173913
Volkswagen,Polo 1.5 TDI Highline,Chennai,2,25000.0,Diesel,Manual,First,20,1498,88.0,2.066862759472976,Standard,1,9.97,0.05874499332443257
Audi,Q5 30 TDI quattro Premium,Mumbai,4,52000.0,Diesel,Automatic,First,14,1968,174.3,3.2767673032839784,Standard,0,0.0,0.08856707317073172
Audi,A6 35 TDI Matrix,Chennai,4,20000.0,Diesel,Automatic,First,18,1968,187.74,3.597312260588446,Standard,1,67.67,0.09539634146341464
Hyundai,Grand i10 1.2 CRDi Sportz,Kochi,1,32663.0,Diesel,Manual,First,24,1186,73.97,1.9851308622085946,Standard,1,8.18,0.062369308600337264
Mahindra,Scorpio SLE BSIV,Delhi,7,76777.0,Diesel,Manual,Second,12,2179,120.0,1.7715567619105355,Large,0,0.0,0.05507113354749885
Tata,Bolt Quadrajet XE,Hyderabad,3,100303.0,Diesel,Manual,First,22,1248,74.0,1.547562508716013,Standard,1,7.43,0.05929487179487179
Hyundai,EON Era Plus,Kochi,4,43993.0,Petrol,Manual,First,21,814,55.2,1.4929040961781488,Standard,0,0.0,0.06781326781326781
Mahindra,Scorpio S8 8 Seater,Kochi,3,72118.0,Diesel,Manual,First,15,2179,120.0,2.418588768750352,Large,0,0.0,0.05507113354749885
Honda,Accord 2001-2003 2.0 AT,Bangalore,9,83000.0,Petrol,Automatic,Second,11,2354,142.0,2.0149030205422647,Standard,0,0.0,0.06032285471537808
Volkswagen,Polo 1.2 MPI Highline,Mumbai,3,7523.0,Petrol,Manual,First,16,1199,74.0,1.9671123567059163,Standard,0,0.0,0.061718098415346125
Maruti,Eeco 7 Seater Standard,Mumbai,5,34670.0,Petrol,Manual,First,15,1196,73.0,1.3609765531356006,Large,1,4.71,0.061036789297658864
Hyundai,Grand i10 CRDi Sportz,Ahmedabad,3,30000.0,Diesel,Manual,First,24,1120,70.0,1.8718021769015913,Standard,0,0.0,0.0625
Ford,Endeavour 3.2 Titanium AT 4X4,Chennai,2,17000.0,Diesel,Automatic,First,10,3198,197.0,3.4657359027997265,Large,0,0.0,0.06160100062539087
Hyundai,Grand i10 1.2 CRDi Sportz,Delhi,4,59261.0,Diesel,Manual,First,24,1186,73.97,1.6582280766035324,Standard,1,8.18,0.062369308600337264
Maruti,Swift VDI,Kochi,3,65210.0,Diesel,Manual,First,22,1248,74.0,1.8687205103641833,Standard,0,0.0,0.05929487179487179
Hyundai,i20 1.2 Asta Option,Bangalore,3,19000.0,Petrol,Manual,First,18,1197,81.83,2.1102132003465894,Standard,0,0.0,0.06836257309941521
Maruti,Swift Dzire VXi,Hyderabad,7,50000.0,Petrol,Manual,First,17,1298,85.8,1.3862943611198906,Standard,0,0.0,0.06610169491525424
Bmw,3 Series 320d Luxury Line,Hyderabad,4,47000.0,Diesel,Automatic,First,22,1995,190.0,3.417726683613366,Standard,1,53.68,0.09523809523809523
Honda,City ZX GXi,Mumbai,12,75000.0,Petrol,Manual,Second,17,1497,78.0,0.9122827104766162,Standard,0,0.0,0.052104208416833664
Hyundai,i10 Sportz 1.2 AT,Pune,6,54534.0,Petrol,Automatic,First,16,1197,78.9,1.536867219599265,Standard,0,0.0,0.06591478696741855
Ford,Ecosport Signature Edition Diesel,Ahmedabad,1,13000.0,Diesel,Manual,First,23,1498,98.96,2.4765384001174837,Standard,1,12.12,0.06606141522029373
Maruti,Celerio ZXI MT,Bangalore,4,48808.0,Petrol,Manual,First,23,998,67.04,1.667706820558076,Standard,1,6.05,0.06717434869739479
Maruti,Ertiga VDI,Pune,7,63001.0,Diesel,Manual,Second,20,1248,88.76,1.9615022438151495,Large,0,0.0,0.07112179487179487
Toyota,Innova 2.5 V Diesel 8-seater,Hyderabad,4,64771.0,Diesel,Manual,First,12,2494,102.0,2.803360380906535,Large,0,0.0,0.0408981555733761
Honda,City i VTEC SV,Mumbai,3,34634.0,Petrol,Manual,First,17,1497,117.3,2.066862759472976,Standard,0,0.0,0.0783567134268537
Maruti,Swift Dzire VXI,Bangalore,7,69242.0,Petrol,Manual,First,19,1197,85.8,1.7387102481382397,Standard,0,0.0,0.07167919799498747
Maruti,Ritz LXi,Kochi,8,33292.0,Petrol,Manual,First,18,1197,85.8,1.4327007339340463,Standard,0,0.0,0.07167919799498747
Hyundai,i20 Sportz AT 1.4,Pune,7,55000.0,Petrol,Automatic,Second,15,1396,98.6,1.55814461804655,Standard,0,0.0,0.07063037249283667
