Brand,Model,Location,Age,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
Hyundai,Grand,Mumbai,4,26000.0,Petrol,Manual,First,18.9,1197,82.0,5,1.6582280766035324
Chevrolet,Cruze,Hyderabad,8,78203.0,Diesel,Automatic,First,18.1,1991,147.9,4,1.8718021769015913
Hyundai,i20,Mumbai,2,27000.0,Diesel,Manual,First,22.54,1396,88.73,5,2.0731719286662407
Maruti,Alto,Coimbatore,1,31919.0,Petrol,Automatic,First,24.07,998,67.1,5,1.715598108262491
Hyundai,Creta,Coimbatore,3,47392.0,Diesel,Manual,First,20.5,1582,126.2,5,2.695977619867941
Honda,Amaze,Mumbai,3,17362.0,Petrol,Manual,First,18.0,1198,86.7,5,1.8946168546677629
Hyundai,i20,Kochi,3,49716.0,Diesel,Manual,First,21.19,1396,88.73,5,1.9740810260220096
Maruti,Celerio,Delhi,5,48000.0,Petrol,Manual,First,23.1,998,67.04,5,1.4469189829363254
Audi,A4,Kolkata,10,46000.0,Diesel,Automatic,First,16.55,1968,147.51,5,2.2512917986064953
Hyundai,Verna,Bangalore,3,79000.0,Diesel,Manual,First,24.8,1396,88.7,5,2.1102132003465894
Renault,Other,Pune,6,57000.0,Diesel,Manual,First,21.8,1461,78.0,5,1.724550719534605
Volkswagen,Polo,Delhi,3,29754.0,Petrol,Manual,First,16.2,1199,74.0,5,1.840549633397487
Tata,Indigo,Ahmedabad,7,50123.0,Diesel,Manual,First,17.0,1405,70.0,5,1.0647107369924282
Hyundai,i10,Kochi,7,57184.0,Petrol,Manual,First,20.36,1197,78.9,5,1.4085449700547104
BMW,7,Mumbai,12,75000.0,Diesel,Automatic,Second,16.46,2993,258.0,5,2.3513752571634776
Hyundai,Creta,Mumbai,4,26000.0,Diesel,Automatic,First,17.01,1582,126.2,5,2.613739521630969
Hyundai,Grand,Delhi,3,22129.0,Petrol,Manual,First,18.9,1197,82.0,5,1.6582280766035324
Maruti,Ritz,Hyderabad,8,127887.0,Diesel,Manual,First,21.1,1248,73.9,5,1.3737155789130306
Mahindra,Scorpio,Hyderabad,13,92000.0,Diesel,Manual,First,10.5,2179,120.0,8,1.4929040961781488
Hyundai,i10,Hyderabad,8,60634.0,Petrol,Manual,First,19.81,1086,68.05,5,1.4586150226995167
Tata,Other,Hyderabad,5,90000.0,Diesel,Manual,First,14.0,2179,138.1,7,2.1972245773362196
Honda,Civic,Kolkata,10,59000.0,Petrol,Manual,First,13.5,1799,130.0,5,1.3110318766193438
Maruti,Zen,Hyderabad,7,59293.0,Petrol,Manual,First,18.2,998,67.1,5,1.308332819650179
Maruti,Swift,Mumbai,7,80753.0,Diesel,Manual,Second,23.4,1248,74.0,5,1.7047480922384253
Toyota,Fortuner,Delhi,4,40000.0,Diesel,Manual,Second,13.0,2982,168.5,7,2.9831534913471307
Maruti,Swift,Pune,5,103000.0,Diesel,Manual,Second,28.4,1248,74.0,5,1.8325814637483102
Maruti,Dzire,Pune,2,48000.0,Diesel,Manual,First,28.4,1248,73.75,5,1.9459101490553132
Hyundai,Grand,Kolkata,5,41000.0,Petrol,Manual,First,18.9,1197,82.0,5,1.420695787837223
Renault,KWID,Jaipur,3,26000.0,Petrol,Manual,First,25.17,799,53.3,5,1.2669476034873244
Tata,Indigo,Jaipur,7,30000.0,Petrol,Manual,Second,15.64,1193,64.08,5,1.1939224684724346
Ford,Figo,Hyderabad,5,74624.0,Diesel,Manual,First,20.0,1399,68.05,5,1.8946168546677629
Other_Luxury,Other,Kochi,4,47877.0,Diesel,Automatic,First,15.15,2967,240.0,5,3.89630004496291
Maruti,Alto,Jaipur,3,35000.0,Petrol,Manual,First,24.07,998,67.1,5,1.3862943611198906
Volkswagen,Vento,Ahmedabad,4,52123.0,Diesel,Manual,First,20.34,1498,103.2,5,2.1400661634962708
Mahindra,Scorpio,Bangalore,14,90000.0,Diesel,Manual,First,10.5,2179,120.0,8,1.2809338454620645
BMW,X3,Mumbai,1,1400.0,Diesel,Automatic,First,18.56,1995,190.0,5,4.131158535344817
Honda,City,Chennai,10,122000.0,Petrol,Manual,Second,17.0,1497,118.0,5,1.5040773967762742
Other_Luxury,Cooper,Kochi,3,21110.0,Petrol,Automatic,First,17.44,1998,189.08,4,3.3995293245614584
Other,Pajero,Pune,4,78000.0,Diesel,Automatic,First,13.5,2477,175.56,6,2.772588722239781
Maruti,Swift,Jaipur,7,72000.0,Diesel,Manual,First,19.3,1248,73.9,5,1.6582280766035324
Other_Luxury,Other,Hyderabad,13,48000.0,Petrol,Automatic,First,8.6,5998,552.0,4,4.0943445622221
Maruti,Ertiga,Pune,6,43486.0,Diesel,Manual,First,20.77,1248,88.76,7,2.028148247292285
Toyota,Innova,Hyderabad,12,170000.0,Diesel,Manual,Second,12.8,2494,102.0,7,1.8245492920510458
Mercedes-Benz,New,Chennai,9,34000.0,Petrol,Manual,First,11.7,1796,178.0,5,2.3978952727983707
Mercedes-Benz,New,Bangalore,3,37944.0,Diesel,Automatic,First,14.84,2143,167.62,5,3.58351893845611
Ford,Ecosport,Mumbai,2,30000.0,Diesel,Manual,First,22.7,1498,89.84,5,2.277267285009756
Toyota,Etios,Coimbatore,4,64005.0,Petrol,Manual,First,17.71,1197,78.9,5,1.7173950539391927
Hyundai,i10,Delhi,7,62000.0,Petrol,Manual,First,20.36,1197,78.9,5,1.252762968495368
Hyundai,Santro,Chennai,14,105000.0,Petrol,Manual,First,18.2,999,97.7,5,1.0116009116784799
Other_Luxury,Rover,Kochi,5,59885.0,Diesel,Automatic,First,12.39,2179,147.51,5,3.0497468618602293
Toyota,Innova,Hyderabad,8,144471.0,Diesel,Manual,First,12.8,2494,102.0,8,2.174751721484161
Hyundai,i20,Coimbatore,8,63991.0,Petrol,Manual,First,18.5,1197,80.0,5,1.5282278570085572
Hyundai,Santro,Pune,12,72000.0,Petrol,Manual,Second,17.0,1086,97.7,5,0.7466879474879752
Nissan,Micra,Mumbai,4,34895.0,Petrol,Automatic,First,19.15,1198,75.94,5,1.7227665977411035
BMW,Other,Ahmedabad,4,97003.0,Diesel,Automatic,First,15.87,2993,308.43,5,4.454347296253507
Honda,City,Kolkata,4,45000.0,Petrol,Automatic,First,16.8,1497,118.0,5,1.8325814637483102
Honda,Amaze,Delhi,6,45000.0,Diesel,Manual,Second,25.8,1498,98.6,5,1.4586150226995167
Toyota,Fortuner,Bangalore,6,100000.0,Diesel,Manual,Second,11.5,2982,171.0,7,2.9311937524164198
Other_Luxury,Rover,Delhi,3,70000.0,Diesel,Automatic,First,12.97,2179,187.7,5,3.58351893845611
Hyundai,Creta,Coimbatore,3,37023.0,Diesel,Manual,First,19.67,1582,126.2,5,2.6665335208992764
Chevrolet,Beat,Chennai,7,81000.0,Diesel,Manual,First,25.44,936,56.3,5,1.252762968495368
Toyota,Innova,Kochi,2,20789.0,Diesel,Automatic,First,11.36,2755,171.5,7,2.963209081848431
Maruti,Swift,Jaipur,4,68310.0,Diesel,Manual,First,23.4,1248,74.0,5,1.9387416595767009
Hyundai,Creta,Mumbai,4,47250.0,Diesel,Manual,Second,19.67,1582,126.2,5,2.4849066497880004
Other_Luxury,Rover,Delhi,5,47000.0,Diesel,Automatic,Second,12.65,2993,255.0,5,4.185859671057874
Honda,Amaze,Hyderabad,2,128000.0,Diesel,Manual,First,25.8,1498,98.6,5,1.9878743481543455
Hyundai,Creta,Kochi,2,17702.0,Petrol,Manual,First,15.29,1591,121.3,5,2.5603232890727545
Volkswagen,Vento,Mumbai,5,34987.0,Petrol,Automatic,First,18.19,1197,103.5,5,1.9387416595767009
Honda,City,Ahmedabad,2,37000.0,Diesel,Manual,First,26.0,1498,98.6,5,2.4849066497880004
Hyundai,Creta,Coimbatore,2,38271.0,Petrol,Manual,First,15.29,1591,121.3,5,2.604909442182697
Ford,Figo,Bangalore,7,32510.0,Diesel,Manual,Second,20.0,1399,68.0,5,1.55814461804655
BMW,5,Pune,5,88000.0,Diesel,Automatic,First,14.69,2993,258.0,5,3.332204510175204
Other,Pajero,Pune,7,116000.0,Diesel,Manual,First,10.5,2835,107.2,6,2.3933394562625097
Renault,Duster,Jaipur,6,156000.0,Diesel,Manual,First,19.87,1461,83.8,5,1.6486586255873816
Maruti,Ritz,Delhi,9,75319.0,Petrol,Manual,Second,21.1,1197,85.8,5,1.0986122886681096
Hyundai,Grand,Kolkata,6,28000.0,Petrol,Manual,First,18.9,1197,82.0,5,1.4469189829363254
Mercedes-Benz,GLA,Bangalore,2,16500.0,Diesel,Automatic,First,17.9,2143,136.0,5,3.5553480614894135
BMW,5,Coimbatore,3,75637.0,Diesel,Automatic,First,22.48,1995,190.0,5,3.445852022202587
Hyundai,Creta,Kochi,1,32854.0,Petrol,Automatic,First,13.0,1591,121.3,5,2.6100697927420065
Renault,KWID,Kochi,0,6568.0,Petrol,Manual,First,25.17,799,53.3,5,1.8066480817218056
Audi,A4,Bangalore,5,30000.0,Diesel,Automatic,First,14.94,2967,241.4,5,3.2386784521643803
Maruti,Ciaz,Kochi,1,17804.0,Diesel,Manual,Second,28.09,1248,88.5,5,2.1938856760707046
Honda,Jazz,Delhi,8,69768.0,Petrol,Manual,First,16.0,1198,90.0,5,1.3609765531356006
BMW,3,Kochi,3,62404.0,Diesel,Automatic,First,22.69,1995,190.0,5,3.1059310658520665
Hyundai,Verna,Bangalore,7,97000.0,Diesel,Automatic,Second,19.08,1582,126.32,5,2.0149030205422647
Hyundai,Creta,Coimbatore,3,55687.0,Diesel,Manual,First,21.38,1396,88.7,5,2.5764217586237734
Volkswagen,Vento,Kolkata,5,17000.0,Petrol,Manual,First,15.04,1598,103.2,5,1.6582280766035324
BMW,3,Coimbatore,2,34232.0,Diesel,Automatic,First,21.76,1995,190.0,5,3.6065842113871063
Renault,Duster,Chennai,7,80000.0,Diesel,Manual,First,19.72,1461,108.45,5,2.0476928433652555
Hyundai,i20,Bangalore,5,31045.0,Petrol,Manual,Second,18.6,1197,81.83,5,1.8946168546677629
Volkswagen,Jetta,Pune,6,58000.0,Diesel,Automatic,Second,16.96,1968,138.03,5,2.1400661634962708
Hyundai,Creta,Kochi,1,35480.0,Diesel,Manual,First,19.67,1582,126.2,5,2.663052835171474
Maruti,Ciaz,Hyderabad,3,62287.0,Diesel,Manual,First,28.09,1248,88.5,5,2.186051276738094
Hyundai,i20,Coimbatore,4,46162.0,Diesel,Manual,First,22.54,1396,88.73,5,2.0769384114617173
Hyundai,Verna,Mumbai,5,9200.0,Petrol,Manual,First,17.01,1591,121.3,5,1.9095425048844383
Volkswagen,Polo,Kolkata,7,55339.0,Diesel,Manual,First,22.07,1199,73.9,5,1.2947271675944
Volkswagen,Polo,Kolkata,8,55476.0,Diesel,Manual,First,22.07,1199,73.9,5,1.2499017362143359
Maruti,SX4,Pune,12,68553.0,Petrol,Manual,Second,15.0,1586,104.68,5,0.9162907318741551
Honda,Mobilio,Kochi,3,67376.0,Diesel,Manual,First,24.5,1498,98.6,7,2.0149030205422647
Renault,Duster,Hyderabad,6,42000.0,Diesel,Manual,First,19.64,1461,108.45,5,2.1972245773362196
Toyota,Fortuner,Coimbatore,0,28069.0,Diesel,Automatic,First,12.9,2755,174.5,7,3.4610373820181723
Other_Luxury,Other,Kochi,5,93144.0,Diesel,Automatic,First,14.7,1984,181.0,5,2.8986705607108596
Maruti,Celerio,Hyderabad,5,24300.0,Petrol,Automatic,First,23.1,998,67.04,5,1.713797927758343
Maruti,Ciaz,Hyderabad,4,47883.0,Diesel,Manual,Second,26.21,1248,88.5,5,2.128231705849268
Audi,Q5,Kochi,6,12467.0,Diesel,Automatic,First,12.8,1968,167.6,5,3.2824138456721883
BMW,X1,Kolkata,6,56683.0,Diesel,Automatic,Second,17.05,1995,184.0,5,2.6741486494265287
Ford,Figo,Bangalore,6,38000.0,Petrol,Manual,First,15.6,1196,70.0,5,1.515127232962859
Hyundai,Elantra,Ahmedabad,1,35000.0,Diesel,Manual,First,22.7,1582,126.2,5,2.772588722239781
Hyundai,Verna,Pune,12,80000.0,Petrol,Manual,Second,13.9,1599,103.2,5,1.0818051703517284
Honda,Civic,Pune,13,125000.0,Petrol,Manual,Second,13.5,1799,130.0,5,1.1939224684724346
Toyota,Fortuner,Chennai,6,123000.0,Diesel,Manual,Second,12.55,2982,168.5,7,2.772588722239781
Hyundai,i10,Chennai,7,70000.0,Petrol,Manual,First,20.36,1197,78.9,5,1.423108334242607
Nissan,Sunny,Hyderabad,7,87982.0,Diesel,Manual,First,21.64,1461,84.8,5,1.791759469228055
BMW,5,Jaipur,6,40714.0,Diesel,Automatic,Second,18.12,1995,190.0,5,3.248434627109745
Chevrolet,Optra,Pune,11,83000.0,Diesel,Manual,Second,16.52,1991,123.7,5,1.2809338454620645
Hyundai,i10,Ahmedabad,8,86000.0,Petrol,Manual,First,20.36,1197,78.9,5,1.55814461804655
Skoda,Laura,Ahmedabad,10,60002.0,Diesel,Manual,Second,17.5,1896,106.0,5,1.766441661243765
Mercedes-Benz,E-Class,Jaipur,6,60000.0,Diesel,Automatic,First,10.0,2148,170.0,5,3.332204510175204
Honda,Amaze,Kolkata,5,84677.0,Diesel,Manual,First,25.8,1498,98.6,5,1.3862943611198906
BMW,X1,Delhi,2,23000.0,Diesel,Automatic,First,20.68,1995,190.0,5,3.392829131991639
Toyota,Innova,Hyderabad,3,81424.0,Diesel,Manual,First,12.99,2494,100.6,8,2.740194654428777
Other_Luxury,Other,Delhi,6,36400.0,Diesel,Automatic,First,7.5,4806,394.3,4,4.290459441148391
Nissan,Sunny,Chennai,7,70000.0,Diesel,Manual,Second,22.71,1461,84.8,5,1.6094379124341003
Maruti,Swift,Delhi,4,40000.0,Diesel,Manual,Second,26.59,1248,74.0,5,1.7047480922384253
Maruti,Wagon,Mumbai,0,600.0,Petrol,Automatic,First,21.5,1197,81.8,5,1.9810014688665833
Volkswagen,Jetta,Pune,4,65320.0,Diesel,Automatic,Second,16.96,1968,138.03,5,2.5257286443082556
Honda,Accord,Pune,10,79000.0,Petrol,Manual,Third,9.8,2354,180.0,5,1.410986973710262
Honda,City,Mumbai,1,5000.0,Petrol,Manual,First,17.8,1497,117.3,5,2.4078456036515385
Hyundai,Verna,Coimbatore,0,6028.0,Petrol,Manual,First,17.01,1591,121.3,5,2.5289235352047745
Maruti,Wagon,Delhi,13,86000.0,Petrol,Manual,Second,18.9,998,67.1,5,0.6931471805599453
Maruti,Swift,Kolkata,6,160000.0,Diesel,Manual,Second,23.4,1248,74.0,5,1.252762968495368
Audi,Q5,Kochi,8,59967.0,Petrol,Automatic,First,9.74,1984,208.0,5,2.9444389791664403
Toyota,Etios,Coimbatore,1,43127.0,Diesel,Manual,First,23.59,1364,67.04,5,2.060513531794317
Hyundai,i10,Kochi,7,65727.0,Petrol,Manual,First,19.81,1086,68.05,5,1.3787660946990992
Hyundai,Verna,Pune,6,70000.0,Petrol,Manual,First,17.01,1591,121.3,5,1.749199854809259
Volkswagen,Polo,Coimbatore,1,39861.0,Diesel,Manual,First,20.14,1498,88.8,5,2.1258479144939915
BMW,5,Delhi,2,16485.0,Diesel,Automatic,First,22.48,1995,187.74,5,3.7784916128036237
Hyundai,i20,Bangalore,9,77332.0,Diesel,Manual,Second,23.0,1396,90.0,5,1.536867219599265
Hyundai,Grand,Kochi,2,17489.0,Petrol,Automatic,First,18.9,1197,82.0,5,1.9444805562457188
Toyota,Fortuner,Pune,7,125000.0,Diesel,Automatic,First,11.5,2982,169.0,7,2.6741486494265287
Maruti,Baleno,Chennai,3,35129.0,Petrol,Automatic,First,21.4,1197,83.1,5,2.0794415416798357
Hyundai,Creta,Hyderabad,3,22982.0,Petrol,Automatic,First,13.0,1591,121.3,5,2.4807312783775197
Hyundai,i10,Pune,6,54500.0,Petrol,Manual,Third,20.36,1197,78.9,5,1.3737155789130306
Tata,Other,Ahmedabad,2,16235.0,Diesel,Manual,First,24.7,1047,69.0,5,1.8718021769015913
Skoda,Superb,Kochi,2,73641.0,Petrol,Automatic,First,14.67,1798,177.46,5,2.89480635496403
Maruti,Swift,Hyderabad,4,59572.0,Diesel,Manual,First,26.59,1248,74.0,5,2.060513531794317
Honda,CR-V,Jaipur,5,112827.0,Petrol,Automatic,First,13.1,1997,141.1,5,2.4423470353692043
Toyota,Innova,Hyderabad,9,118000.0,Diesel,Manual,First,12.8,2494,102.0,8,2.277267285009756
Honda,City,Kolkata,9,60000.0,Petrol,Manual,First,17.0,1497,118.0,5,1.308332819650179
Hyundai,Verna,Mumbai,7,75059.0,Petrol,Automatic,First,17.0,1591,121.3,5,1.6582280766035324
Toyota,Etios,Pune,1,3000.0,Diesel,Manual,First,23.59,1364,67.04,5,2.186051276738094
Skoda,Superb,Delhi,8,78000.0,Petrol,Automatic,Second,13.7,1798,157.75,5,1.7047480922384253
Nissan,Sunny,Kolkata,7,47000.0,Diesel,Manual,First,21.64,1461,84.8,5,1.6094379124341003
Honda,City,Delhi,7,42000.0,Petrol,Manual,First,17.0,1497,118.0,5,1.749199854809259
Hyundai,Elite,Kolkata,1,6820.0,Diesel,Manual,First,22.54,1396,88.76,5,2.157559320943788
Chevrolet,Optra,Kochi,6,55176.0,Petrol,Manual,Second,17.4,1599,104.0,5,1.4973884086254774
Honda,Amaze,Kochi,3,39854.0,Petrol,Manual,First,18.0,1198,86.7,5,1.8931119634883424
Volkswagen,Polo,Kolkata,6,24000.0,Petrol,Manual,First,16.47,1198,73.9,5,1.3737155789130306
Maruti,Swift,Jaipur,3,55000.0,Diesel,Manual,First,22.9,1248,74.0,5,1.8946168546677629
Ford,Endeavour,Kochi,7,45840.0,Diesel,Automatic,First,11.4,2953,153.86,7,2.2417729535972883
Maruti,Baleno,Pune,13,155000.0,Petrol,Manual,Third,15.4,1590,94.0,5,0.6151856390902335
Volkswagen,Polo,Coimbatore,5,52951.0,Diesel,Manual,First,20.14,1498,88.0,5,1.8946168546677629
Hyundai,Verna,Kolkata,6,49000.0,Petrol,Manual,First,17.1,1591,121.3,5,1.7047480922384253
Maruti,Ciaz,Ahmedabad,4,52000.0,Diesel,Manual,First,28.09,1248,88.5,5,2.066862759472976
Nissan,Sunny,Jaipur,6,120005.0,Diesel,Manual,First,21.64,1461,84.8,5,1.6094379124341003
Skoda,Rapid,Mumbai,4,33000.0,Petrol,Manual,First,15.0,1598,103.52,5,1.8870696490323797
Maruti,Eeco,Delhi,3,126000.0,Petrol,Manual,First,15.1,1196,73.0,7,1.1631508098056809
Skoda,Rapid,Bangalore,6,66700.0,Petrol,Manual,First,15.0,1598,103.5,5,1.6094379124341003
Toyota,Fortuner,Jaipur,5,122000.0,Diesel,Manual,Second,12.55,2982,168.5,7,2.833213344056216
Hyundai,Creta,Mumbai,3,29000.0,Diesel,Manual,First,19.67,1582,126.2,5,2.6100697927420065
Hyundai,i20,Kochi,5,42315.0,Petrol,Manual,First,18.5,1197,82.9,5,1.7561322915849038
Honda,City,Kochi,3,84580.0,Diesel,Manual,First,26.0,1498,98.6,5,2.057962510002712
Ford,Ikon,Pune,13,85000.0,Petrol,Manual,Second,13.8,1299,70.0,5,0.5247285289349821
Maruti,Swift,Delhi,4,24296.0,Petrol,Manual,First,20.85,1197,83.14,5,1.7316555451583495
Honda,City,Kolkata,5,40000.0,Petrol,Manual,First,16.8,1497,116.3,5,2.0135687975291283
Hyundai,Verna,Chennai,10,64514.0,Diesel,Manual,First,16.8,1493,110.0,5,1.3609765531356006
Hyundai,Verna,Delhi,3,35000.0,Petrol,Manual,First,17.01,1591,121.3,5,2.128231705849268
Renault,KWID,Bangalore,3,41000.0,Petrol,Manual,Second,25.17,799,53.3,5,1.4469189829363254
Maruti,Wagon,Ahmedabad,11,60123.0,Petrol,Manual,Second,18.9,998,67.1,5,1.0818051703517284
Hyundai,Grand,Jaipur,4,53000.0,Petrol,Manual,Second,18.9,1197,82.0,5,1.6094379124341003
Hyundai,i20,Delhi,2,9000.0,Petrol,Manual,First,18.6,1197,81.83,5,2.060513531794317
Honda,Amaze,Coimbatore,4,53497.0,Petrol,Manual,First,18.0,1198,86.7,5,1.864080130807681
Ford,Fiesta,Hyderabad,12,68000.0,Diesel,Manual,First,17.8,1399,68.0,5,1.095273387402595
Hyundai,Verna,Hyderabad,5,65000.0,Diesel,Automatic,First,19.08,1582,126.32,5,2.301584592660462
Toyota,Etios,Kolkata,5,45155.0,Diesel,Manual,First,23.59,1364,67.04,5,2.0149030205422647
Honda,Jazz,Coimbatore,1,20026.0,Petrol,Automatic,First,19.0,1199,88.7,5,2.329227023940467
Hyundai,Verna,Ahmedabad,4,60000.0,Diesel,Manual,First,23.9,1582,126.2,5,2.0781907597781832
Mercedes-Benz,CLA,Coimbatore,0,15976.0,Diesel,Automatic,First,17.9,2143,136.0,5,3.6312503412773
Skoda,Octavia,Kochi,2,30523.0,Petrol,Automatic,First,14.7,1798,177.5,5,2.89480635496403
Chevrolet,Beat,Kolkata,6,26300.0,Diesel,Manual,First,25.44,936,57.6,5,1.33500106673234
Volkswagen,Polo,Kolkata,8,66000.0,Diesel,Manual,First,22.07,1199,73.9,5,1.2499017362143359
Maruti,SX4,Jaipur,3,70000.0,Diesel,Manual,First,23.65,1248,88.5,5,2.2874714551839976
Honda,City,Ahmedabad,8,46000.0,Petrol,Manual,First,16.8,1497,116.3,5,1.6389967146756448
Volkswagen,Vento,Hyderabad,2,28000.0,Diesel,Manual,First,20.64,1498,108.5,5,2.3978952727983707
Hyundai,Grand,Delhi,2,46000.0,Petrol,Manual,First,18.9,1197,81.86,5,1.749199854809259
Renault,KWID,Jaipur,2,33000.0,Petrol,Automatic,First,24.04,999,67.0,5,1.4350845252893227
Maruti,Alto,Kochi,2,27718.0,Petrol,Manual,First,22.74,796,47.3,5,1.4539530095937054
Ford,Ecosport,Bangalore,6,58000.0,Petrol,Manual,First,15.8,1499,110.0,5,2.1400661634962708
Maruti,Baleno,Coimbatore,1,33150.0,Petrol,Manual,First,21.4,1197,83.1,5,2.127040520479115
Maruti,Ritz,Pune,6,77000.0,Diesel,Manual,First,23.2,1248,73.94,5,1.536867219599265
Mercedes-Benz,E-Class,Chennai,12,70000.0,Diesel,Automatic,First,11.0,2987,198.5,5,2.4849066497880004
Maruti,Ritz,Kolkata,7,97000.0,Diesel,Manual,First,23.2,1248,73.94,5,1.3862943611198906
Chevrolet,Beat,Chennai,7,75300.0,Diesel,Manual,Second,25.44,936,57.6,5,1.1786549963416462
Maruti,SX4,Kochi,9,69918.0,Petrol,Manual,First,15.5,1586,103.3,5,1.3428648031925547
Maruti,Omni,Coimbatore,0,4721.0,Petrol,Manual,First,14.0,796,35.0,5,1.631199404215613
Other,Pajero,Kolkata,5,39163.0,Diesel,Manual,First,13.5,2477,178.0,7,2.7536607123542622
Mercedes-Benz,S,Pune,6,80000.0,Petrol,Automatic,First,13.0,2987,210.0,5,3.258096538021482
Chevrolet,Beat,Bangalore,4,66000.0,Diesel,Manual,First,25.44,936,56.3,5,1.208960345836975
Ford,Figo,Coimbatore,2,36154.0,Diesel,Manual,Second,25.83,1498,99.0,5,2.0028304393079956
Honda,City,Ahmedabad,7,34000.0,Petrol,Manual,First,17.4,1497,117.3,5,1.9095425048844383
Mercedes-Benz,GLA,Chennai,3,60000.0,Diesel,Automatic,Second,17.9,2143,136.0,5,2.920469789053444
Hyundai,Creta,Jaipur,4,32000.0,Diesel,Manual,First,21.38,1396,88.7,5,2.4203681286504293
Ford,Fiesta,Kochi,7,79985.0,Diesel,Manual,First,17.8,1399,67.0,5,1.425515074273172
Audi,A4,Bangalore,5,37600.0,Diesel,Automatic,Second,16.55,1968,147.51,5,3.157000421150113
Hyundai,i10,Kochi,4,31965.0,Petrol,Manual,First,19.81,1086,68.05,5,1.515127232962859
BMW,3,Kochi,9,70749.0,Petrol,Automatic,First,12.05,1995,154.0,5,2.3850863145057892
BMW,7,Chennai,6,38000.0,Diesel,Automatic,First,16.46,2993,258.0,5,3.828641396489095
Hyundai,Verna,Kochi,2,41534.0,Petrol,Manual,First,17.01,1591,121.3,5,2.196112848483529
Volkswagen,Ameo,Jaipur,2,54455.0,Diesel,Automatic,First,22.0,1498,108.495,5,2.0149030205422647
Chevrolet,Aveo,Kolkata,12,42000.0,Petrol,Manual,First,14.49,1399,92.7,5,0.5596157879354227
Chevrolet,Cruze,Coimbatore,1,52073.0,Diesel,Manual,Second,18.3,1991,147.9,5,2.386006701133118
Hyundai,i20,Kochi,1,40175.0,Diesel,Manual,Second,22.54,1396,88.73,5,1.9960599327407849
Honda,Other,Mumbai,2,16503.0,Petrol,Automatic,First,16.0,1497,117.3,7,2.3513752571634776
Hyundai,Xcent,Kochi,2,15029.0,Petrol,Manual,First,19.1,1197,82.0,5,1.9530276168241771
Hyundai,Grand,Hyderabad,4,76362.0,Diesel,Manual,First,24.0,1120,70.0,5,1.8718021769015913
Maruti,Alto,Kolkata,12,18700.0,Petrol,Manual,Second,19.7,796,46.3,5,0.8109302162163288
Toyota,Innova,Coimbatore,4,67585.0,Diesel,Manual,First,12.99,2494,100.6,7,2.5641798306825083
Hyundai,i10,Mumbai,9,57000.0,Petrol,Automatic,Second,16.95,1197,78.9,5,1.252762968495368
Honda,City,Kochi,0,22321.0,Petrol,Automatic,First,18.0,1497,117.3,5,2.5384474167160302
Maruti,Wagon,Kolkata,4,36428.0,Petrol,Manual,First,20.51,998,67.04,5,1.410986973710262
Ford,Figo,Hyderabad,7,73500.0,Diesel,Manual,Second,20.0,1399,68.0,5,1.2809338454620645
Honda,Amaze,Kochi,4,47234.0,Petrol,Manual,First,18.0,1198,86.7,5,1.8066480817218056
Hyundai,Accent,Hyderabad,11,62364.0,Petrol,Manual,First,13.2,1495,94.0,5,1.1939224684724346
Hyundai,Verna,Pune,7,89000.0,Diesel,Manual,First,22.32,1582,126.32,5,1.9459101490553132
Maruti,Swift,Ahmedabad,6,58653.0,Diesel,Manual,First,25.2,1248,74.0,5,1.6863989535702286
Mercedes-Benz,B,Delhi,6,30000.0,Petrol,Automatic,Second,14.8,1595,120.7,5,2.4849066497880004
Chevrolet,Cruze,Coimbatore,5,64042.0,Diesel,Manual,First,17.3,1998,163.7,5,1.9021075263969205
Skoda,Laura,Chennai,6,120000.0,Diesel,Automatic,First,20.0,1968,138.1,5,2.0731719286662407
Mahindra,Scorpio,Hyderabad,5,90000.0,Diesel,Manual,First,12.05,2179,120.0,8,2.186051276738094
BMW,X1,Kochi,1,30733.0,Diesel,Automatic,First,20.68,1995,190.0,5,3.4111477125153233
Mercedes-Benz,E-Class,Kolkata,10,43600.0,Petrol,Automatic,First,10.93,3498,272.0,5,2.419478844465545
Skoda,Superb,Pune,9,71473.0,Petrol,Automatic,Second,13.7,1798,157.75,5,1.8484548129046003
Honda,Brio,Mumbai,5,39000.0,Petrol,Automatic,Second,16.5,1198,86.8,5,1.501852701754163
Hyundai,i10,Hyderabad,10,84045.0,Petrol,Manual,First,20.36,1197,78.9,5,1.3480731482996928
Honda,City,Mumbai,5,57004.0,Petrol,Manual,First,17.4,1497,117.3,5,1.8484548129046003
Ford,Figo,Coimbatore,7,75464.0,Petrol,Manual,First,15.6,1196,70.0,5,1.5303947050936475
Toyota,Innova,Hyderabad,13,142000.0,Diesel,Manual,First,12.8,2494,102.0,7,1.9810014688665833
Mahindra,Other,Kochi,7,118683.0,Diesel,Manual,Second,21.0,1461,64.1,5,1.4327007339340463
Mahindra,KUV,Delhi,1,42000.0,Petrol,Manual,First,18.15,1198,82.0,6,1.8718021769015913
Hyundai,i20,Kochi,0,12800.0,Petrol,Manual,First,18.6,1197,81.83,5,2.1598687907924505
Tata,New,Jaipur,8,80000.0,Petrol,Manual,First,12.0,2092,127.0,7,1.8718021769015913
