,Brand,Location,Age,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price
4706,Maruti,Jaipur,9,152000.0,Diesel,Manual,First,17,1248,75.0,5,,2.9
4707,BMW,Pune,6,71000.0,Diesel,Automatic,First,18,1995,184.0,5,,15.0
4708,Tata,Jaipur,7,80000.0,Petrol,Manual,Second,25,624,37.5,4,,0.53
4709,Toyota,Mumbai,5,87143.0,Diesel,Manual,First,12,2494,100.0,8,,12.5
4710,Honda,Mumbai,7,25000.0,Petrol,Manual,First,18,1198,86.8,5,,2.75
4711,Tata,Pune,1,2000.0,Petrol,Automatic,First,23,1199,83.83,5,6.94 Lakh,5.0
4712,Mahindra,Kochi,5,45239.0,Diesel,Manual,First,12,2179,120.0,8,,7.09
4713,BMW,Hyderabad,8,101999.0,Diesel,Automatic,First,16,1995,218.0,5,,19.99
4714,Toyota,Mumbai,5,74219.0,Diesel,Manual,First,21,1364,87.2,5,,10.75
4715,Honda,Mumbai,3,25000.0,Petrol,Automatic,First,18,1497,117.3,5,,9.45
4716,Hyundai,Hyderabad,11,109606.0,Diesel,Manual,First,22,1582,126.2,5,15.59 Lakh,2.9
4717,Maruti,Kolkata,4,36000.0,Diesel,Manual,First,26,1248,74.0,5,,4.7
4718,Maruti,Coimbatore,3,41810.0,Petrol,Manual,First,20,1373,91.1,5,,7.11
4719,Ford,Jaipur,5,93321.0,Diesel,Manual,First,22,1498,89.84,5,,6.25
4720,Maruti,Hyderabad,8,81000.0,Petrol,Manual,First,20,998,67.1,5,,2.2
4721,Honda,Kochi,0,25717.0,Petrol,Automatic,First,19,1199,88.76,5,9.47 Lakh,8.86
4722,Mahindra,Delhi,4,37000.0,Diesel,Manual,First,15,2179,140.0,7,,9.3
4723,Mahindra,Coimbatore,2,56380.0,Diesel,Manual,First,18,1493,100.0,7,,7.57
4724,Honda,Chennai,2,8000.0,Petrol,Manual,First,18,1199,88.7,5,9.1 Lakh,7.9
4725,Maruti,Kochi,1,14589.0,Petrol,Manual,First,16,1298,88.2,5,,5.65
4726,Volkswagen,Delhi,6,65088.0,Petrol,Manual,First,16,1198,73.9,5,,3.25
4727,Hyundai,Coimbatore,0,24864.0,Diesel,Manual,First,20,1582,126.2,5,19.18 Lakh,16.27
4728,Chevrolet,Coimbatore,8,64831.0,Petrol,Manual,First,18,1199,79.4,5,,3.21
4729,Honda,Kolkata,6,38001.0,Diesel,Manual,First,25,1498,98.6,5,,3.9
4730,Mercedes-Benz,Mumbai,11,77000.0,Petrol,Automatic,Second,10,2496,157.7,5,,6.5
4731,BMW,Hyderabad,3,27000.0,Diesel,Automatic,First,18,2993,265.0,5,78.31 Lakh,48.0
4732,Audi,Mumbai,3,39000.0,Diesel,Automatic,First,20,1968,143.0,5,42.89 Lakh,18.9
4733,Maruti,Pune,4,131000.0,Diesel,Manual,First,26,1248,74.0,5,,3.6
4734,Maruti,Kolkata,4,43000.0,Diesel,Manual,First,26,1248,74.0,5,,5.5
4735,Toyota,Pune,8,68000.0,Diesel,Manual,Second,12,2494,102.0,7,,7.0
4736,BMW,Bangalore,3,45165.0,Diesel,Automatic,First,16,1995,184.0,5,,41.75
4737,BMW,Hyderabad,12,120000.0,Diesel,Automatic,First,16,1995,218.0,5,,10.5
4738,Mahindra,Coimbatore,5,86091.0,Diesel,Manual,First,15,2179,140.0,7,,10.09
4739,Honda,Delhi,10,71499.0,Petrol,Manual,First,17,1497,118.0,5,,3.0
4740,Other,Chennai,5,50000.0,Diesel,Manual,First,17,2200,139.01,7,,12.0
4741,Volkswagen,Jaipur,4,66000.0,Diesel,Manual,First,20,1498,88.0,5,9.56 Lakh,4.91
4742,Honda,Kolkata,9,45000.0,Petrol,Manual,First,16,1198,90.0,5,,2.0
4743,Toyota,Hyderabad,4,69189.0,Diesel,Manual,First,23,1364,67.06,5,,5.3
4744,Nissan,Mumbai,5,40206.0,Diesel,Manual,First,19,1461,108.5,5,,7.22
4745,BMW,Kochi,2,36723.0,Diesel,Automatic,First,18,1995,190.0,5,64.76 Lakh,32.57
4746,Hyundai,Mumbai,9,57500.0,Petrol,Manual,First,18,1197,80.0,5,,2.75
4747,Ford,Hyderabad,8,52000.0,Diesel,Manual,First,17,1399,68.0,5,,3.75
4748,Honda,Kochi,5,60952.0,Petrol,Automatic,First,16,1497,118.0,5,,5.91
4749,Maruti,Chennai,6,87192.0,Diesel,Manual,First,25,1248,74.0,5,,4.35
4750,Hyundai,Delhi,5,58000.0,Diesel,Manual,First,24,1120,70.0,5,,3.25
4751,Audi,Pune,2,59500.0,Diesel,Automatic,First,14,2967,245.0,7,99.92 Lakh,68.0
4752,Volkswagen,Mumbai,3,16650.0,Petrol,Manual,First,17,1198,74.0,5,,5.5
4753,Honda,Kochi,1,34696.0,Petrol,Automatic,First,18,1497,117.3,5,,12.08
4754,Maruti,Kochi,1,42243.0,Diesel,Manual,First,27,1248,74.0,5,,7.48
4755,Hyundai,Jaipur,3,57824.0,Diesel,Manual,First,24,1120,70.0,5,,5.5
4756,Maruti,Jaipur,8,110000.0,Diesel,Manual,First,19,1248,73.9,5,,3.5
4757,Toyota,Hyderabad,6,63455.0,Diesel,Manual,First,11,2982,171.0,7,,19.0
4758,Honda,Hyderabad,2,17151.0,Diesel,Manual,First,27,1498,98.6,5,11.05 Lakh,8.4
4759,Maruti,Pune,3,31001.0,Diesel,Manual,First,24,1248,88.5,5,,7.25
4760,Maruti,Kolkata,5,42109.0,Diesel,Manual,First,23,1248,74.0,5,,4.25
4761,Skoda,Delhi,4,55000.0,Diesel,Automatic,Second,21,1498,103.52,5,,5.7
4762,Maruti,Hyderabad,6,30852.0,Petrol,Manual,First,22,796,47.3,5,,2.49
4763,Volkswagen,Pune,8,65000.0,Petrol,Manual,Second,16,1198,73.9,5,,3.0
4764,Honda,Delhi,4,65000.0,Diesel,Manual,First,26,1498,98.6,5,,5.95
4765,Maruti,Delhi,6,72000.0,Diesel,Manual,First,23,1248,74.0,5,,2.69
4766,Audi,Bangalore,5,29000.0,Diesel,Automatic,First,17,1968,174.33,5,,26.0
4767,Honda,Kolkata,4,32000.0,Petrol,Manual,First,17,1497,117.3,5,,5.5
4768,Ford,Chennai,3,29875.0,Petrol,Manual,First,18,1196,86.8,5,,4.85
4769,Maruti,Kochi,1,32539.0,Diesel,Manual,First,24,1248,88.5,5,8.63 Lakh,8.39
4770,Renault,Hyderabad,4,83090.0,Diesel,Manual,First,19,1461,108.45,5,,7.99
4771,Hyundai,Hyderabad,3,62679.0,Diesel,Manual,First,21,1396,88.73,5,,6.95
4772,Mahindra,Mumbai,9,93000.0,Petrol,Manual,First,15,1390,75.0,5,,1.5
4773,Honda,Mumbai,13,44000.0,Petrol,Manual,First,17,1497,78.0,5,,1.55
4774,Ford,Bangalore,9,78400.0,Petrol,Manual,Second,15,1196,70.0,5,,2.75
4775,Renault,Mumbai,5,71300.0,Petrol,Manual,First,13,1598,102.53,5,,4.25
4776,Hyundai,Kolkata,4,18000.0,Petrol,Manual,First,20,1197,78.9,5,,2.85
4777,Other_Luxury,Coimbatore,0,24013.0,Diesel,Automatic,First,12,1999,148.31,7,69.22 Lakh,56.14
4778,Audi,Ahmedabad,10,99100.0,Petrol,Automatic,Second,9,1984,208.0,5,,10.0
4779,Maruti,Kolkata,2,14000.0,Diesel,Manual,First,26,1248,74.0,5,,7.5
4780,Audi,Coimbatore,4,44811.0,Diesel,Automatic,First,17,1968,174.33,5,,25.81
4781,Volkswagen,Ahmedabad,5,44000.0,Petrol,Manual,First,16,1198,74.0,5,,4.3
4782,Toyota,Chennai,9,136000.0,Diesel,Manual,Second,11,2982,171.0,7,,11.0
4783,Toyota,Jaipur,9,144113.0,Diesel,Manual,Second,11,2982,171.0,7,,11.75
4784,Honda,Coimbatore,7,94989.0,Petrol,Manual,First,12,2354,177.6,5,,6.58
4785,Maruti,Chennai,7,58133.0,Diesel,Manual,First,22,1248,74.0,5,,4.8
4786,Skoda,Pune,11,61000.0,Petrol,Manual,Second,17,1198,70.0,5,,1.65
4787,Other_Luxury,Kolkata,2,27000.0,Diesel,Manual,First,17,1956,170.0,5,18.45 Lakh,15.0
4788,Tata,Ahmedabad,5,18050.0,Petrol,Manual,Second,25,624,37.5,4,,1.0
4789,Ford,Hyderabad,12,145277.0,Petrol,Manual,First,15,1596,101.0,5,,1.65
4790,Maruti,Ahmedabad,4,42000.0,Diesel,Manual,First,27,793,47.0,5,,3.6
4791,Toyota,Delhi,8,86000.0,Diesel,Manual,First,11,2982,171.0,7,,11.5
4792,Maruti,Ahmedabad,4,42150.0,Diesel,Manual,First,27,793,47.0,5,,3.6
4793,Hyundai,Pune,4,30158.0,Petrol,Manual,First,21,814,55.2,5,,3.05
4794,Ford,Bangalore,8,47000.0,Diesel,Manual,Second,23,1498,90.0,5,,6.0
4795,Volkswagen,Ahmedabad,6,39000.0,Petrol,Manual,First,16,1198,74.0,5,,3.75
4796,Volkswagen,Coimbatore,3,32125.0,Petrol,Manual,First,16,1199,74.0,5,,6.17
4797,Maruti,Coimbatore,2,58829.0,Diesel,Manual,First,24,1248,88.5,5,9.89 Lakh,9.05
4798,Honda,Coimbatore,6,67559.0,Petrol,Manual,First,19,1198,86.8,5,,4.05
4799,Maruti,Pune,6,55000.0,Petrol,Manual,First,17,1298,85.8,5,,4.25
4800,Maruti,Kolkata,1,30000.0,Petrol,Manual,First,23,998,67.04,5,4.87 Lakh,3.75
4801,Hyundai,Mumbai,3,28000.0,Petrol,Automatic,First,13,1591,121.3,5,,11.85
4802,Ford,Kochi,3,31826.0,Diesel,Manual,First,22,1498,89.84,5,,8.24
4803,Honda,Jaipur,11,100009.0,Petrol,Manual,Second,13,1997,141.1,5,,6.5
4804,Other_Luxury,Coimbatore,0,17201.0,Diesel,Automatic,First,12,2179,187.7,7,,58.91
4805,Mahindra,Delhi,5,74345.0,Diesel,Manual,First,15,2179,140.0,7,,8.0
4806,Volkswagen,Kochi,4,58134.0,Petrol,Manual,First,16,1198,74.0,5,,4.64
4807,Hyundai,Kochi,9,30566.0,Petrol,Automatic,First,19,1197,80.0,5,,3.32
4808,Hyundai,Chennai,7,55231.0,Petrol,Manual,Second,20,1197,78.9,5,,2.78
4809,Chevrolet,Kochi,3,67774.0,Diesel,Automatic,First,14,1998,163.7,5,,8.95
4810,Mercedes-Benz,Mumbai,6,50319.0,Petrol,Automatic,First,12,1991,181.03,5,,21.95
4811,Hyundai,Ahmedabad,6,45000.0,Petrol,Manual,First,11,2359,134.0,5,,7.9
4812,Mercedes-Benz,Kolkata,12,43627.0,Petrol,Automatic,First,11,1796,186.0,5,,29.0
4813,Volkswagen,Kolkata,6,45000.0,Diesel,Manual,First,22,1199,73.9,5,,3.25
4814,Honda,Mumbai,5,10500.0,Petrol,Manual,First,17,1497,117.3,5,,5.9
4815,Maruti,Coimbatore,2,21789.0,Diesel,Manual,First,24,1248,88.5,5,11 Lakh,9.88
4816,Hyundai,Coimbatore,0,21134.0,Petrol,Manual,First,18,1197,81.86,5,9.78 Lakh,8.78
4817,Tata,Kolkata,8,90000.0,Diesel,Manual,Second,13,2179,138.1,7,,2.75
4818,Nissan,Kochi,5,51553.0,Diesel,Manual,First,21,1461,84.8,5,,5.98
4819,BMW,Delhi,8,31000.0,Petrol,Automatic,First,10,2497,215.0,5,,31.0
4820,Toyota,Delhi,8,67422.0,Petrol,Manual,Second,14,1798,138.0,5,,3.55
4821,Hyundai,Kochi,4,60519.0,Diesel,Manual,First,22,1582,126.32,5,,6.24
4822,Maruti,Kolkata,10,34000.0,Diesel,Manual,First,19,1248,73.9,5,,2.19
4823,Maruti,Hyderabad,6,68434.0,Diesel,Manual,First,28,1248,73.75,5,9.14 Lakh,5.5
4824,Maruti,Pune,5,17000.0,Petrol,Manual,First,24,998,67.1,5,4.48 Lakh,2.1
4825,Other_Luxury,Coimbatore,8,43686.0,Petrol,Automatic,First,10,5000,503.0,4,,50.66
4826,Mercedes-Benz,Kolkata,7,22000.0,Diesel,Automatic,First,14,2143,170.0,5,,14.0
4827,Hyundai,Mumbai,6,79225.0,Diesel,Manual,First,22,1582,126.2,5,15.57 Lakh,5.5
4828,Chevrolet,Pune,12,63000.0,Petrol,Manual,Third,14,1598,102.0,5,,1.2
4829,Maruti,Hyderabad,5,61922.0,Petrol,Manual,First,20,1197,81.8,5,,5.3
4830,Hyundai,Chennai,4,85000.0,Diesel,Manual,First,23,1582,126.2,5,,6.3
4831,Mercedes-Benz,Kochi,2,26192.0,Diesel,Automatic,First,17,2143,168.0,5,,40.47
4832,Toyota,Delhi,6,65000.0,Diesel,Manual,First,13,2982,168.5,7,,16.1
4833,Audi,Delhi,5,44999.0,Diesel,Automatic,First,12,1968,167.6,5,,25.0
4834,BMW,Mumbai,11,81308.0,Diesel,Automatic,Second,13,1995,170.0,5,,7.95
4835,Maruti,Delhi,3,35000.0,Petrol,Manual,First,24,796,47.3,5,,2.65
4836,Maruti,Coimbatore,7,65349.0,Petrol,Manual,First,20,998,67.1,5,,2.81
4837,Audi,Hyderabad,7,80000.0,Petrol,Automatic,First,15,1798,167.62,5,,17.5
4838,Maruti,Mumbai,7,61000.0,Petrol,Manual,First,16,1197,85.0,5,,3.3
4839,Maruti,Kochi,0,31817.0,Petrol,Manual,First,22,998,67.04,5,5.12 Lakh,5.34
4840,Skoda,Hyderabad,3,41000.0,Diesel,Manual,First,21,1498,103.52,5,,8.5
4841,Honda,Kochi,9,82606.0,Petrol,Manual,Second,16,1198,90.0,5,,2.69
4842,Mahindra,Ahmedabad,4,52000.0,Diesel,Manual,First,16,2179,140.0,7,,11.5
4843,Maruti,Coimbatore,8,50318.0,Petrol,Manual,First,18,1197,85.8,5,,4.06
4844,Mercedes-Benz,Hyderabad,3,50000.0,Diesel,Automatic,First,17,2143,201.15,5,79.43 Lakh,49.0
4845,Skoda,Bangalore,7,72000.0,Diesel,Manual,First,20,1598,103.5,5,,4.6
4846,Hyundai,Delhi,4,63776.0,Diesel,Manual,First,24,1120,70.0,5,,3.96
4847,Hyundai,Mumbai,4,28133.0,Petrol,Manual,First,18,1197,81.86,5,,5.6
4848,Tata,Kolkata,2,45000.0,Diesel,Manual,First,22,1248,74.0,5,7.94 Lakh,3.75
4849,Hyundai,Jaipur,4,55697.0,Diesel,Manual,First,22,1396,88.73,5,,5.5
4850,Skoda,Delhi,7,62000.0,Diesel,Manual,Second,20,1598,103.5,5,,3.0
4851,Other,Mumbai,8,48000.0,Petrol,Manual,First,16,1368,90.0,5,,3.0
4852,Maruti,Pune,9,90246.0,Petrol,Manual,First,16,1298,88.2,5,,2.95
4853,Tata,Hyderabad,4,80500.0,Diesel,Manual,First,25,1396,69.0,5,,2.45
4854,Mercedes-Benz,Pune,7,119000.0,Diesel,Automatic,First,14,2143,170.0,5,,13.99
4855,Mercedes-Benz,Bangalore,3,28541.0,Diesel,Automatic,First,11,2987,254.79,5,95.13 Lakh,60.75
4856,Honda,Chennai,7,41000.0,Petrol,Manual,Second,16,1497,116.3,5,,4.5
4857,Hyundai,Mumbai,9,58000.0,Petrol,Manual,Second,18,1197,80.0,5,,2.5
4858,Toyota,Chennai,4,99000.0,Diesel,Manual,First,13,2982,168.5,7,,20.5
4859,Hyundai,Delhi,5,31200.0,Petrol,Manual,First,18,1197,82.0,5,,3.9
4860,Volkswagen,Chennai,10,85000.0,Diesel,Manual,Second,15,1896,105.0,5,,3.5
4861,Ford,Hyderabad,3,60924.0,Petrol,Automatic,First,15,1499,110.4,5,,8.3
4862,Hyundai,Chennai,7,45000.0,Petrol,Manual,First,21,814,55.2,5,,2.5
4863,Nissan,Kolkata,8,44000.0,Petrol,Automatic,First,19,1198,75.94,5,8.73 Lakh,2.65
4864,Honda,Kochi,3,30534.0,Petrol,Automatic,First,19,1199,88.7,5,,7.42
4865,Volkswagen,Kochi,3,46399.0,Petrol,Manual,First,16,1198,74.0,5,,4.63
4866,Maruti,Kolkata,11,42000.0,Petrol,Manual,First,19,796,46.3,5,,1.09
4867,Hyundai,Delhi,8,67000.0,Diesel,Manual,First,22,1582,126.32,5,,3.8
4868,Mercedes-Benz,Mumbai,6,58000.0,Diesel,Automatic,First,10,2148,170.0,5,,15.75
4869,Tata,Coimbatore,4,27000.0,Petrol,Manual,First,17,1193,88.7,5,8.69 Lakh,5.27
4870,Honda,Mumbai,7,39566.0,Petrol,Manual,Second,18,1198,86.8,5,,2.75
4871,Honda,Chennai,3,14980.0,Diesel,Manual,First,27,1498,98.6,5,10.81 Lakh,7.4
4872,Maruti,Jaipur,2,18491.0,Petrol,Automatic,First,24,998,67.1,5,,3.9
4873,Hyundai,Pune,4,118211.0,Diesel,Manual,First,22,1396,88.73,5,,5.9
4874,Maruti,Coimbatore,3,63316.0,Diesel,Manual,First,22,1598,118.0,5,,9.58
4875,Mercedes-Benz,Delhi,5,42000.0,Diesel,Automatic,First,14,2143,203.0,5,,24.95
4876,Chevrolet,Kochi,4,25648.0,Petrol,Manual,First,13,1399,98.82,7,,4.29
4877,Mercedes-Benz,Delhi,8,67612.0,Diesel,Automatic,Second,14,2143,203.0,5,,11.5
4878,Mahindra,Mumbai,3,33000.0,Diesel,Manual,First,16,2179,140.0,7,,9.65
4879,Hyundai,Mumbai,4,20000.0,Petrol,Manual,First,20,1197,78.9,5,,3.75
4880,Hyundai,Pune,12,143000.0,Petrol,Manual,Second,14,1341,82.9,5,,1.1
4881,Audi,Coimbatore,5,118218.0,Diesel,Automatic,First,12,2967,241.4,7,,31.41
4882,Mahindra,Pune,7,99000.0,Diesel,Manual,Third,12,2179,120.0,8,,6.0
4883,Honda,Pune,3,22700.0,Petrol,Manual,First,18,1199,88.7,5,,5.55
4884,Tata,Jaipur,2,28000.0,Diesel,Manual,First,14,2179,138.1,7,,10.91
4885,Mahindra,Kolkata,5,62000.0,Diesel,Manual,First,15,2179,140.0,7,,7.25
4886,Volkswagen,Hyderabad,7,107023.0,Diesel,Manual,First,22,1199,73.9,5,,3.9
4887,Maruti,Delhi,7,71082.0,Diesel,Manual,First,19,1248,73.9,5,,3.95
4888,Audi,Mumbai,6,60000.0,Diesel,Automatic,First,15,1968,174.33,5,,22.0
4889,Maruti,Delhi,5,21701.0,Petrol,Manual,First,23,998,67.04,5,,3.38
4890,Honda,Mumbai,8,56000.0,Petrol,Manual,First,16,1497,116.3,5,,3.45
4891,Hyundai,Delhi,3,32450.0,Petrol,Manual,First,18,1197,81.83,5,,5.75
4892,Renault,Jaipur,3,12500.0,Petrol,Manual,First,25,799,53.3,5,,2.75
4893,Mercedes-Benz,Kochi,0,20483.0,Diesel,Automatic,First,17,2143,136.0,5,,30.3
4894,Ford,Hyderabad,5,45800.0,Diesel,Manual,First,22,1498,89.84,5,,7.5
4895,Hyundai,Coimbatore,4,35441.0,Petrol,Manual,First,18,1197,81.83,5,,6.87
4896,Toyota,Bangalore,4,86398.0,Diesel,Manual,First,12,2494,100.6,7,,15.2
4897,Nissan,Chennai,7,150000.0,Diesel,Manual,First,21,1461,84.8,5,,3.5
4898,Maruti,Hyderabad,5,89000.0,Diesel,Manual,First,25,1248,74.0,5,,5.85
4899,Maruti,Hyderabad,9,68375.0,Petrol,Manual,First,19,998,66.1,5,,2.5
4900,Maruti,Pune,6,52000.0,Petrol,Manual,First,18,1197,85.8,5,,3.95
4901,Mercedes-Benz,Jaipur,2,39000.0,Diesel,Automatic,First,17,2143,136.0,5,42.4 Lakh,27.0
4902,Maruti,Bangalore,5,68000.0,Petrol,Manual,Second,16,1373,93.7,7,,6.75
4903,Maruti,Jaipur,12,71000.0,Petrol,Manual,Second,18,998,67.1,5,,1.5
4904,Volkswagen,Hyderabad,7,72003.0,Diesel,Manual,First,22,1199,73.9,5,,3.9
4905,Ford,Hyderabad,5,135670.0,Diesel,Manual,First,22,1498,89.84,5,,6.55
4906,Honda,Kochi,2,65850.0,Diesel,Manual,First,25,1498,98.6,5,,9.44
4907,Toyota,Coimbatore,4,53920.0,Petrol,Manual,First,14,1798,138.03,5,23.37 Lakh,10.77
4908,Mahindra,Ahmedabad,5,58000.0,Diesel,Manual,First,15,2179,140.0,7,,7.5
4909,Maruti,Kolkata,3,4000.0,Petrol,Manual,First,24,796,47.3,5,,3.0
4910,BMW,Chennai,9,58000.0,Diesel,Automatic,First,18,2993,265.0,5,79.78 Lakh,11.75
4911,Hyundai,Kochi,3,29832.0,Petrol,Manual,First,21,814,55.2,5,,3.29
4912,Maruti,Chennai,3,71156.0,Diesel,Manual,First,26,1248,74.0,5,,6.5
4913,Audi,Hyderabad,8,54000.0,Diesel,Automatic,First,16,1968,147.51,5,,18.0
4914,Skoda,Bangalore,10,75000.0,Petrol,Automatic,Second,13,1798,157.75,5,,4.95
4915,Tata,Kochi,4,39208.0,Petrol,Manual,First,17,1193,88.7,5,7.63 Lakh,4.52
4916,Other,Kolkata,5,41000.0,Diesel,Manual,First,17,2149,139.07,7,,8.0
4917,Honda,Coimbatore,6,38622.0,Petrol,Manual,First,17,1497,117.3,5,12.68 Lakh,6.26
4918,Nissan,Chennai,3,18000.0,Petrol,Manual,First,16,1498,97.7,5,,7.5
4919,Volkswagen,Mumbai,8,45000.0,Petrol,Automatic,First,14,1598,103.6,5,,3.35
4920,Hyundai,Mumbai,5,48656.0,Petrol,Automatic,First,15,1591,121.3,5,,5.5
4921,Hyundai,Bangalore,7,79000.0,Diesel,Automatic,First,22,1582,126.2,5,16.6 Lakh,5.25
4922,Audi,Bangalore,7,88000.0,Diesel,Automatic,First,16,1968,140.0,5,,16.25
4923,Maruti,Delhi,10,92000.0,Petrol,Manual,First,15,1586,103.3,5,,2.7
4924,Ford,Chennai,0,9000.0,Diesel,Automatic,First,12,2198,158.0,7,,32.9
4925,Maruti,Coimbatore,11,50121.0,Petrol,Manual,First,20,1197,83.11,5,,3.41
4926,Hyundai,Hyderabad,5,79000.0,Diesel,Manual,First,24,1120,70.0,5,,4.15
4927,Volkswagen,Hyderabad,5,46000.0,Diesel,Manual,Second,20,1498,88.8,5,,5.9
4928,Mercedes-Benz,Pune,7,100000.0,Petrol,Automatic,First,10,2496,157.7,5,,11.5
4929,Hyundai,Kolkata,4,41000.0,Petrol,Manual,First,18,1197,81.83,5,,4.75
4930,Maruti,Chennai,4,25000.0,Petrol,Automatic,First,24,998,67.1,5,,3.5
4931,Maruti,Pune,5,71899.0,Diesel,Manual,First,20,1248,88.76,7,,7.25
4932,Maruti,Mumbai,3,7100.0,Petrol,Automatic,First,23,998,67.04,5,,4.35
4933,Renault,Coimbatore,1,38171.0,Petrol,Automatic,Second,22,999,67.0,5,5.72 Lakh,4.99
4934,Mahindra,Bangalore,6,70359.0,Diesel,Manual,First,12,2179,120.0,8,,7.65
4935,Toyota,Chennai,8,170000.0,Diesel,Manual,First,12,2494,102.0,7,,9.0
4936,Volkswagen,Chennai,2,26969.0,Diesel,Manual,First,22,1199,73.9,5,,6.9
4937,Ford,Chennai,8,56500.0,Diesel,Manual,First,20,1399,68.0,5,,2.9
4938,Nissan,Kolkata,5,40000.0,Diesel,Manual,First,20,1461,83.8,5,,5.75
4939,Other,Kolkata,5,41000.0,Diesel,Manual,First,17,2200,139.01,7,,8.0
4940,Renault,Kochi,2,53105.0,Petrol,Automatic,First,22,999,67.0,5,4.93 Lakh,4.41
4941,Skoda,Mumbai,6,23000.0,Diesel,Manual,First,21,1498,103.52,5,,4.95
4942,Mahindra,Hyderabad,3,80999.0,Diesel,Automatic,First,16,2179,140.0,7,,14.4
4943,Ford,Chennai,7,82000.0,Diesel,Manual,First,20,1399,68.05,5,,2.95
4944,Mahindra,Coimbatore,2,68557.0,Diesel,Manual,First,15,2523,62.1,7,11.28 Lakh,8.14
4945,Volkswagen,Hyderabad,3,34000.0,Diesel,Manual,First,20,1498,108.5,5,14.2 Lakh,8.45
4946,Toyota,Pune,4,77000.0,Diesel,Manual,First,12,2494,100.0,8,,12.5
4947,Mahindra,Mumbai,7,48000.0,Diesel,Manual,First,15,2179,140.0,7,,6.5
4948,Ford,Coimbatore,4,28232.0,Petrol,Manual,Second,15,1499,110.0,5,,7.72
4949,Volkswagen,Chennai,8,110000.0,Diesel,Automatic,First,16,1968,138.1,5,,8.0
4950,Tata,Chennai,10,120000.0,Diesel,Manual,Second,13,2179,138.0,7,,3.0
4951,BMW,Mumbai,6,49000.0,Diesel,Automatic,First,8,2993,245.0,4,,29.0
4952,Volkswagen,Kolkata,5,22000.0,Petrol,Manual,First,16,1198,74.0,5,,4.11
4953,Hyundai,Coimbatore,4,14925.0,Petrol,Manual,First,18,1197,82.9,5,,5.37
4954,Maruti,Mumbai,6,75000.0,Diesel,Manual,First,20,1248,88.8,7,,6.55
4955,Honda,Chennai,4,23000.0,Petrol,Manual,First,17,1497,117.3,5,,7.0
4956,Honda,Mumbai,5,57000.0,Petrol,Manual,First,17,1497,118.0,5,,5.48
4957,Volkswagen,Kochi,6,76718.0,Diesel,Automatic,First,16,1968,138.03,5,,6.51
4958,Honda,Pune,3,138000.0,Diesel,Manual,First,25,1498,98.6,5,,5.15
4959,Mahindra,Hyderabad,6,140000.0,Diesel,Manual,Second,15,2179,140.0,7,,9.0
4960,Toyota,Mumbai,11,110000.0,Petrol,Automatic,Second,14,1798,138.1,5,,2.75
4961,BMW,Bangalore,7,73000.0,Diesel,Automatic,First,22,1995,190.0,5,48.79 Lakh,12.5
4962,Ford,Kochi,2,63423.0,Diesel,Manual,First,23,1498,98.96,5,10.42 Lakh,7.69
4963,Hyundai,Kochi,6,62132.0,Petrol,Manual,First,18,1197,82.85,5,,4.57
4964,Honda,Mumbai,6,51000.0,Petrol,Automatic,First,16,1497,118.0,5,,4.5
4965,Maruti,Hyderabad,4,75000.0,Diesel,Manual,First,23,1248,73.94,5,,4.9
4966,Hyundai,Kolkata,11,55410.0,Petrol,Manual,First,19,1086,68.05,5,,1.65
4967,Chevrolet,Mumbai,4,41000.0,Petrol,Manual,First,18,1199,82.4,5,,3.25
4968,Hyundai,Chennai,7,45000.0,Diesel,Manual,First,22,1582,126.32,5,,6.25
4969,Hyundai,Kochi,1,53322.0,Petrol,Manual,First,15,1591,121.3,5,16.06 Lakh,12.13
4970,Chevrolet,Jaipur,6,48000.0,Petrol,Manual,First,18,1199,82.4,5,,3.25
4971,Audi,Hyderabad,6,72000.0,Diesel,Automatic,First,14,1968,174.3,5,,29.0
4972,Honda,Kochi,6,50266.0,Petrol,Manual,First,17,1497,118.0,5,,5.53
4973,Ford,Hyderabad,2,21800.0,Petrol,Manual,First,17,1497,121.36,5,11.27 Lakh,8.75
4974,Audi,Bangalore,5,45000.0,Diesel,Automatic,Second,12,2967,241.4,7,,37.9
4975,Hyundai,Delhi,9,62000.0,Petrol,Manual,First,20,1197,78.9,5,,2.4
4976,Hyundai,Chennai,5,41681.0,Petrol,Manual,First,17,1197,80.0,5,,4.55
4977,Maruti,Delhi,8,69313.0,Petrol,Manual,Second,17,1197,85.8,5,,2.65
4978,Tata,Pune,2,49000.0,Diesel,Manual,Second,25,1396,69.0,5,,1.6
4979,BMW,Coimbatore,7,40471.0,Diesel,Automatic,Second,16,2993,235.0,5,,25.72
4980,Maruti,Ahmedabad,6,60000.0,Diesel,Manual,First,22,1248,74.0,5,,4.15
4981,Ford,Jaipur,1,1001.0,Petrol,Manual,First,19,1194,94.68,5,8.44 Lakh,7.23
4982,Hyundai,Bangalore,11,38000.0,Petrol,Manual,Second,13,1599,103.2,5,,2.6
4983,BMW,Mumbai,11,66000.0,Diesel,Automatic,Second,16,1995,181.0,5,,7.25
4984,Toyota,Kochi,2,33901.0,Diesel,Manual,First,12,2494,102.0,8,,14.29
4985,Mercedes-Benz,Hyderabad,8,57000.0,Diesel,Automatic,Second,14,2143,204.0,5,,17.25
